title,content,url,date,category,file_name,language,covid,health,political,weather,crime,legal,sports,economic,general,education,lifestyle,business,tech,auto,entertainment,arts
இன்றைய நாளுக்கான வானிலை முன்னறிவிப்பு,"நாட்டின் பல பகுதிகளில் இன்று (18) மழையுடனான வானிலை காணப்படும் என வளிமண்டலவியல் திணைக்களம் தெரிவித்துள்ளது.

அதற்கமைய, வடக்கு, வடமத்திய, கிழக்கு மற்றும் ஊவா மாகாணங்களிலும் ஹம்பாந்தோட்டை மற்றும் மாத்தளை மாவட்டங்களின் சில பகுதிகளிலும் பலதடவைகள் மழை பெய்யக்கூடும் என எதிர்பார்க்கப்படுகின்றது.

சப்ரகமுவ மாகாணத்திலும் காலி மற்றும் மாத்தறை மாவட்டங்களின் சில இடங்களிலும் மாலைஅல்லது இரவு வேளையில் மழை அல்லது இடியுடன் கூடிய மழை பெய்யக் கூடிய சாத்தியம் காணப்படுகின்றது.

மேல், சப்ரகமுவ மற்றும் மத்திய மாகாணங்களிலும் காலி மற்றும் மாத்தறை மாவட்டங்களிலும் சில இடங்களில் காலை வேளையில் பனிமூட்டமான நிலை காணப்படும் என எதிர்பார்க்கப்படுகின்றது.",https://www.hirunews.lk/sooriyanfmnews/297313/%E0%AE%87%E0%AE%A9%E0%AF%8D%E0%AE%B1%E0%AF%88%E0%AE%AF-%E0%AE%A8%E0%AE%BE%E0%AE%B3%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%A9-%E0%AE%B5%E0%AE%BE%E0%AE%A9%E0%AE%BF%E0%AE%B2%E0%AF%88-%E0%AE%AE%E0%AF%81%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%B1%E0%AE%BF%E0%AE%B5%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81,2022-02-18,weather,data/valid_records/Yathursiya_tamil_136.json,ta,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Small Bakeries shutting down due to price increase,"The Bakery Owners in the country are at the brink of abandoning the industry, due to the increasing prices of Wheat Flour and the lack of ingredients.A large number of small-scale bakeries in the areas of Ratnapura, Kahawatte, Godakawela, Pallebedda, and Rakwana have shut down operations, due to various issues affecting the industry.While the prices of ingredients such as Wheat Flour have increased, the quality of these products has declined, the Bakery Owners pointed out.",https://www.newsfirst.lk/2022/02/17/small-bakeries-shutting-down-due-to-price-increase/,2022-02-17,business,data/valid_records/Akesh_77_en.json,en,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
இன்றும்(22) மின்வெட்டு அமுல் – பொது பயன்பாடுகள் ஆணைக்குழு,"இன்றைய தினமும் (22), இரண்டு மணித்தியால மின்வெட்டு அமுல்படுத்தப்படும் என பொது பயன்பாடுகள் ஆணைக்குழு தெரிவித்துள்ளது.அதற்கமைய, மாலை 4.30 மணி தொடக்கம் இரவு 10.30 மணி வரையான காலப்பகுதியில் A, B, C ஆகிய பிரிவுகளில் 02 மணித்தியால மின்வெட்டு அமுல்படுத்தப்படவுள்ளது.இதனிடையே, தென் மாகாணம் மற்றும் துல்ஹிரிய, கேகாலை, அத்துருகிரிய ஆகிய பிரதேசங்களில் காலை 08.30 மணி முதல் 11.30 மணி வரையான காலப்பகுதிக்குள் 3 மணி நேர மின்வெட்டு அமுல்படுத்தப்படவுள்ளதாக பொது பயன்பாடுகள் ஆணைக்குழுவின் தலைவர் தெரிவித்துள்ளார்.",https://www.newsfirst.lk/tamil/2022/02/22/%e0%ae%87%e0%ae%a9%e0%af%8d%e0%ae%b1%e0%af%81%e0%ae%ae%e0%af%8d22-%e0%ae%ae%e0%ae%bf%e0%ae%a9%e0%af%8d%e0%ae%b5%e0%af%86%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%af%81-%e0%ae%85%e0%ae%ae%e0%af%81%e0%ae%b2/,2022-02-22,general,data/valid_records/Kajaani_tamil_50.json,ta,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Sri Lanka T20I squad announced for India tour,"Sri Lanka Cricket (SLC) today announced the T20I squad selected to take part in the upcoming three-match T20I series with India.

The Minister of Youth and Sports Namal Rajapaksa has approved the below-given squad selected by the SLC’s Selection Committee.

The first game of the three-match series will take place on the 24th of February at Lucknow.

T20I Squad 

Dasun Shanaka – Captain

Pathum Nissanka

Kusal Mendis

Charith Asalanka – Vice-Captain

Dinesh Chandimal

Danushka Gunathilaka

Kamil Mishara

Janith Liyanage

Wanindu Hasaranga

Chamika Karunaratne

Dushmantha Chameera

Lahiru Kumara

Binura Fernando

Shiran Fernando

Maheesh Theekshana

Jeffrey Vandersay

Praveen Jayawickrama

Ashian Daniel – Subjected to Ministerial approval

In the meantime, the below-mentioned players who were in the T20I squad which toured Australia will return to Sri Lanka due to injuries.

Avishka Fernando

Nuwan Thushara

Ramesh Mendis",http://www.adaderana.lk/sports/9017/sri-lanka-t20i-squad-announced-for-india-tour,2022-02-21,sports,data/valid_records/Yathursiya_en_105.json,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GoSL will ensure ISB settlement without default,"Central Bank says with the realization of expected forex inflows and the build-up of international reserves, the need for initiating discussions with investors on debt restructuring as claimed by media reports does not arise. The Sri Lankan Government would be able to ensure settlement of its sovereign debt without default.",https://www.hirunews.lk/english/296558/gosl-will-ensure-isb-settlement-without-default,2022-02-09,economic,data/valid_records/Akesh_142_en.json,en,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
මරණ දණ්ඩනය නියම වී සිටින ප්‍රේමලාල්‌ ජයසේකරගේ අභියාචනය ගැන අධිකරණය දුන්‌ නියෝගය,තමන්ට නියම කර ඇති මරණීය දණ්ඩනයෙන්‌ නිදොස්‌ කොට නිදහස්‌ කරන ලෙස ඉල්ලා ප්‍රේමලාල්‌ ජයසේකර මන්ත්‍රීවරයා ඇතුළු විත්තිකරුවන්‌ තිදෙනෙකු විසින්‌ ඉදිරිපත්‌ කර ඇති අභියාචනා පිළිබඳ විභාගය අවසන්‌ කළ අභියාචනාධිකරණය එහි තීන්දුව මාර්තු මස 31 වනදා ප්‍රකාශයට පත්‌ කරන බව නිවේදනය කර තිබේ.නිශ්ශංක බන්දුල කරුණාරත්න සහ ආර්‌. ගුරුසිංහ යන මහත්වරුන්ගෙන්‌ සමන්විත අභියාචනාධිකරණ විනිසුරු මඩුල්ල ඉදිරියේ එම අභියාචනා විභාගය කළ බව 'අද දෙරණ' අධිකරණ වාර්තාකරු පැවසුවේය.,http://sinhala.adaderana.lk/news/164538/%E0%B6%B8%E0%B6%BB%E0%B6%AB-%E0%B6%AF%E0%B6%AB%E0%B7%8A%E0%B6%A9%E0%B6%B1%E0%B6%BA-%E0%B6%B1%E0%B7%92%E0%B6%BA%E0%B6%B8-%E0%B7%80%E0%B7%93-%E0%B7%83%E0%B7%92%E0%B6%A7%E0%B7%92%E0%B6%B1-%E0%B6%B4%E0%B7%8A%E2%80%8D%E0%B6%BB%E0%B7%9A%E0%B6%B8%E0%B6%BD%E0%B7%8F%E0%B6%BD%E0%B7%8A-%E0%B6%A2%E0%B6%BA%E0%B7%83%E0%B7%9A%E0%B6%9A%E0%B6%BB%E0%B6%9C%E0%B7%9A-%E0%B6%85%E0%B6%B7%E0%B7%92%E0%B6%BA%E0%B7%8F%E0%B6%A0%E0%B6%B1%E0%B6%BA-%E0%B6%9C%E0%B7%90%E0%B6%B1-%E0%B6%85%E0%B6%B0%E0%B7%92%E0%B6%9A%E0%B6%BB%E0%B6%AB%E0%B6%BA-%E0%B6%AF%E0%B7%94%E0%B6%B1%E0%B7%8A-%E0%B6%B1%E0%B7%92%E0%B6%BA%E0%B7%9D%E0%B6%9C%E0%B6%BA,2022-02-24,"crime, legal",data/valid_records/Tharusha_76.json,si,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Torch Light விவகாரம் தொடர்பில் பொலிஸ்மா அதிபரிடம் முறைப்பாடு செய்யவுள்ளதாக சபாநாயகர் அறிவிப்பு,பாராளுமன்ற உறுப்பினர் ஹரின் பெர்னாண்டோ சபைக்கு Torch Light எடுத்துச்சென்றமை தொடர்பில் விசாரணை செய்யுமாறு பொலிஸ்மா அதிபரிடம் முறைப்பாடு செய்யவுள்ளதாக சபாநாயகர் தெரிவித்தார்.பாராளுமன்றத்தில் இன்று உரையாற்றிய போதே சபாநாயகர் மஹிந்த யாப்பா அபேவர்தன இதனை அறிவித்தார்.மின்வெட்டுக்கு எதிர்ப்பு தெரிவித்து ஐக்கிய மக்கள் சக்தியின் பாராளுமன்ற உறுப்பினர்கள் நேற்று (24) பாராளுமன்றத்தில் ஆர்ப்பாட்டம் செய்தனர்.Torch Light-களை ஔிரச்செய்து பதாதைகளை காட்சிப்படுத்தியவாறு பாராளுமன்ற உறுப்பினர்கள் இந்த ஆர்ப்பாட்டத்தில் கலந்துகொண்டிருந்தனர்.பாராளுமன்ற உறுப்பினர் ஹரின் பெர்னாண்டோ சபைக்கு Torch Light -இனை கொண்டுசென்றமை தொடர்பில் ஆளும் கட்சியினர் எழுப்பிய கேள்வி காரணமாக சபையில் வாதப்பிரதிவாதம் ஏற்பட்டது.இதனால் சபை நடவடிக்கைகளை 10 நிமிடங்களுக்கு ஒத்திவைக்க சபாநாயகர் நடவடிக்கை எடுத்திருந்தார்.,https://www.newsfirst.lk/tamil/2022/02/25/torch-light-%e0%ae%b5%e0%ae%bf%e0%ae%b5%e0%ae%95%e0%ae%be%e0%ae%b0%e0%ae%ae%e0%af%8d-%e0%ae%a4%e0%af%8a%e0%ae%9f%e0%ae%b0%e0%af%8d%e0%ae%aa%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%aa%e0%af%8a%e0%ae%b2/,2022-02-25,political,data/valid_records/Kajaani_tamil_136.json,ta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A letter to the President from State Minister Lansa,"State Minister Nimal Lansa, who is currently refraining from Ministerial duties is scheduled to send a letter to the President today.He confirmed this to our news team and he said he is hoping to brief the President on the reasons for leaving the ministry and the future course of action.He is also scheduled to make a statement in Parliament today regarding the reasons.Joining the adjournment debate in Parliament yesterday, she said that the Secretary to the Ministry of Health had informed her about it.",https://www.hirunews.lk/english/297775/a-letter-to-the-president-from-state-minister-lansa,2022-02-23,political,data/valid_records/Akesh_152_en.json,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
மேலும் 249 பேர் பூரணமாக குணம்,"நாட்டில் கொவிட் தொற்றுக்குள்ளான மேலும் 249 பேர் பூரணமாக குணமடைந்து வீடு திரும்பியுள்ளனர்.

அதன்படி, கொரோனா தொற்றில் இருந்து பூரணமாக குணமடைந்தவர்களின் எண்ணிக்கை 608,475 ஆக அதிகரித்துள்ளது.

இதேவேளை, நாட்டில் இதுவரை கொவிட் தொற்றுக்கு உள்ளானவர்களின் எண்ணிக்கை 643,072 ஆக அதிகரித்துள்ளது.

இதேவேளை, நாட்டில் இதுவரை 16,142 பேர் கொவிட் தொற்றுக்கு உள்ளாகி உயிரிழந்துள்ளனர்.",http://tamil.adaderana.lk/news.php?nid=157994,2022-02-26,covid,data/valid_records/Yathursiya_tamil_98.json,ta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
කාලගුණයේ වෙනසක්‌,"නිරිත දිග බෙංගාල බොක්ක ආශ්‍රිතව පැවති පීඩන අවපාතය ඊයේ (04) රාත්‍රී 11.30 වන විට ගැඹුරු පීඩන අවපාතයක්‌ දක්වා වර්ධනය වී, ත්‍රිකුණාමල වෙරළට කි.මී. 220 ක්‌ ඊසාන දෙසින්‌ ස්ථානගතව පැවතුන බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව පවසයි.මෙම පද්ධතිය ඉදිරි පැය 36 ක කාලය තුළ ශ්‍රී ලංකාවේ ඊසාන දිග වෙරළට ආසන්නයෙන්‌ වයඹ දෙසට බරව ගමන්‌ කර, ඉන්දියාවේ උතුරු තමිල්නාඩු වෙරළ දෙසට ගමන්‌ කරනු ඇති බවට අපේක්ෂා කරන බව කාලගුණ විද්‍යා උතුරු සහ උතුරු-මැද පළාත්වලත්‌ ත්‍රිකුණාමලය දිස්ත්‍රික්කයේත්‌ විටින්‌ විට වැසි ඇති වේ.ඌව පළාතෙත්‌ රත්නපුර, හම්බන්තොට සහ නුවරඑළිය දිස්ත්‍රික්කවලත්‌ සවස්‌ කාලයේදී හෝ රාත්‍රි කාලයේදී තැනින්‌ තැන වැසි හෝ ගිගුරුම්‌ සහිත වැසි ඇති වේ.",http://sinhala.adaderana.lk/news/164905/%E0%B6%9A%E0%B7%8F%E0%B6%BD%E0%B6%9C%E0%B7%94%E0%B6%AB%E0%B6%BA%E0%B7%9A-%E0%B7%80%E0%B7%99%E0%B6%B1%E0%B7%83%E0%B6%9A%E0%B7%8A,2022-03-05,general,data/valid_records/Tharusha_317.json,si,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
